F1,Accuracy,Precision,Recall,Features
0.852707685,0.871265378,0.881138544,0.861383452,dns;quic;ssl;ssdp;classicstun
0.845564968,0.868629174,0.877711305,0.856525656,dns;quic;ssl;ssdp;ntp
0.84767938,0.861599297,0.871298744,0.858543653,dns;quic;ssl;classicstun;ntp
0.913920799,0.905096661,0.945555364,0.912771819,dns;quic;bootp;ssdp;classicstun
0.878093953,0.858084359,0.940487895,0.868294441,dns;quic;bootp;ssdp;ntp
0.772860731,0.805360281,0.799062686,0.783661493,dns;quic;bootp;classicstun;ntp
0.842004703,0.863356766,0.871671217,0.846143001,dns;quic;ssdp;classicstun;ntp
0.92062656,0.914323374,0.953889705,0.921887275,dns;ssl;bootp;ssdp;classicstun
0.922589675,0.919156415,0.945981095,0.924625139,dns;ssl;bootp;ssdp;ntp
0.925073312,0.920913884,0.950203476,0.925720761,dns;ssl;bootp;classicstun;ntp
0.805194949,0.811511424,0.870582125,0.81389347,dns;ssl;ssdp;classicstun;ntp
0.919610945,0.915202109,0.949621908,0.915886801,dns;bootp;ssdp;classicstun;ntp
0.900306978,0.911247803,0.924042328,0.908194015,mdns;quic;ssl;bootp;ssdp
0.914685971,0.920035149,0.949926282,0.916649445,mdns;quic;ssl;bootp;classicstun
0.909585431,0.913884007,0.930503097,0.911424956,mdns;quic;ssl;bootp;ntp
0.833903929,0.854130053,0.873899897,0.845884929,mdns;quic;ssl;ssdp;classicstun
0.824672258,0.853690685,0.842107336,0.839121634,mdns;quic;ssl;ssdp;ntp
0.839499588,0.853690685,0.873614861,0.853915765,mdns;quic;ssl;classicstun;ntp
0.657451109,0.66827768,0.764056541,0.668998236,mdns;quic;bootp;ssdp;classicstun
0.609981614,0.602372583,0.823646285,0.603997344,mdns;quic;bootp;ssdp;ntp
0.595318537,0.60456942,0.78028066,0.579066557,mdns;quic;bootp;classicstun;ntp
0.674298868,0.689806678,0.778010383,0.665266655,mdns;quic;ssdp;classicstun;ntp
0.90423305,0.905536028,0.936804569,0.908293551,mdns;ssl;bootp;ssdp;classicstun
0.908754131,0.907732865,0.933743484,0.914161088,mdns;ssl;bootp;ssdp;ntp
0.917984351,0.915641476,0.942274731,0.918736719,mdns;ssl;bootp;classicstun;ntp
0.777520763,0.80887522,0.797650745,0.793710906,mdns;ssl;ssdp;classicstun;ntp
0.725773026,0.70913884,0.849394636,0.717484228,mdns;bootp;ssdp;classicstun;ntp
0.916515576,0.917838313,0.954608275,0.920198996,quic;ssl;bootp;ssdp;classicstun
0.920018374,0.922231986,0.943630266,0.921816051,quic;ssl;bootp;ssdp;ntp
0.921112058,0.916959578,0.947248929,0.922466254,quic;ssl;bootp;classicstun;ntp
0.844806174,0.86599297,0.87417059,0.857495079,quic;ssl;ssdp;classicstun;ntp
0.70311353,0.722319859,0.853286123,0.704872694,quic;bootp;ssdp;classicstun;ntp
0.919098911,0.914762742,0.946712644,0.92136346,ssl;bootp;ssdp;classicstun;ntp
0.969905121,0.972319859,0.971731344,0.96857767,sess;tcp;http;mqtt;dns;mdns
0.973589342,0.974077329,0.974904214,0.973125952,sess;tcp;http;mqtt;dns;quic
0.968501862,0.971001757,0.973730147,0.967219974,sess;tcp;http;mqtt;dns;ssl
0.970362842,0.971880492,0.971278759,0.969854752,sess;tcp;http;mqtt;dns;bootp
0.968153344,0.97056239,0.971565931,0.966027232,sess;tcp;http;mqtt;dns;ssdp
0.96843081,0.968804921,0.972159734,0.966666832,sess;tcp;http;mqtt;dns;classicstun
0.966093866,0.966608084,0.968850309,0.964861978,sess;tcp;http;mqtt;dns;ntp
0.924914651,0.928822496,0.927775881,0.923869243,sess;tcp;http;mqtt;mdns;quic
0.964905648,0.969244288,0.973475257,0.962567262,sess;tcp;http;mqtt;mdns;ssl
0.92212878,0.926625659,0.925206954,0.920812241,sess;tcp;http;mqtt;mdns;bootp
0.950912867,0.951669596,0.952978365,0.950539758,sess;tcp;http;mqtt;mdns;ssdp
0.933224658,0.935413005,0.936069354,0.933561581,sess;tcp;http;mqtt;mdns;classicstun
0.915090543,0.920913884,0.915649051,0.915563629,sess;tcp;http;mqtt;mdns;ntp
0.957684798,0.959578207,0.968022879,0.956852652,sess;tcp;http;mqtt;quic;ssl
0.924506367,0.931019332,0.926193013,0.92309221,sess;tcp;http;mqtt;quic;bootp
0.946785118,0.945957821,0.947638106,0.946420175,sess;tcp;http;mqtt;quic;ssdp
0.933098551,0.934534271,0.937397603,0.931762796,sess;tcp;http;mqtt;quic;classicstun
0.92690963,0.929261863,0.927342367,0.927304705,sess;tcp;http;mqtt;quic;ntp
0.959844992,0.961775044,0.96925053,0.958286545,sess;tcp;http;mqtt;ssl;bootp
0.958191479,0.96397188,0.962366066,0.95675604,sess;tcp;http;mqtt;ssl;ssdp
0.969248847,0.971001757,0.976733396,0.968078684,sess;tcp;http;mqtt;ssl;classicstun
0.955783655,0.964411248,0.96872418,0.953737916,sess;tcp;http;mqtt;ssl;ntp
0.95275351,0.953866432,0.953548282,0.95211509,sess;tcp;http;mqtt;bootp;ssdp
0.943838156,0.944639719,0.94741634,0.942440528,sess;tcp;http;mqtt;bootp;classicstun
0.926763615,0.931898067,0.927861718,0.926107007,sess;tcp;http;mqtt;bootp;ntp
0.965406802,0.967047452,0.970904386,0.963470625,sess;tcp;http;mqtt;ssdp;classicstun
0.949589758,0.953427065,0.950332158,0.949061971,sess;tcp;http;mqtt;ssdp;ntp
0.945174374,0.947275923,0.949197961,0.944100326,sess;tcp;http;mqtt;classicstun;ntp
0.970644427,0.971880492,0.973495845,0.969016297,sess;tcp;http;dns;mdns;quic
0.971722206,0.973637961,0.976075021,0.969743143,sess;tcp;http;dns;mdns;ssl
0.96923777,0.971001757,0.970350417,0.968609082,sess;tcp;http;dns;mdns;bootp
0.964250775,0.96572935,0.964557372,0.964215581,sess;tcp;http;dns;mdns;ssdp
0.96607271,0.96572935,0.970279837,0.96449582,sess;tcp;http;dns;mdns;classicstun
0.96877799,0.970123023,0.971572648,0.967159791,sess;tcp;http;dns;mdns;ntp
0.965450802,0.967486819,0.971255944,0.96309232,sess;tcp;http;dns;quic;ssl
0.968547755,0.968804921,0.969633024,0.967759115,sess;tcp;http;dns;quic;bootp
0.971710792,0.97056239,0.972978197,0.971273493,sess;tcp;http;dns;quic;ssdp
0.969921726,0.973198594,0.972847876,0.968109973,sess;tcp;http;dns;quic;classicstun
0.962648622,0.96397188,0.964567558,0.962009334,sess;tcp;http;dns;quic;ntp
0.968345923,0.969683656,0.97340137,0.966710797,sess;tcp;http;dns;ssl;bootp
0.971337423,0.972759227,0.976270514,0.969635547,sess;tcp;http;dns;ssl;ssdp
0.968585489,0.969683656,0.975903776,0.96646579,sess;tcp;http;dns;ssl;classicstun
0.969414139,0.968804921,0.972245252,0.968103757,sess;tcp;http;dns;ssl;ntp
0.963075454,0.96572935,0.965204612,0.961790913,sess;tcp;http;dns;bootp;ssdp
0.970471132,0.971880492,0.973553783,0.969527509,sess;tcp;http;dns;bootp;classicstun
0.967139274,0.969683656,0.971230743,0.965399251,sess;tcp;http;dns;bootp;ntp
0.973301475,0.973637961,0.977037839,0.972075548,sess;tcp;http;dns;ssdp;classicstun
0.974501536,0.974516696,0.975509419,0.973980489,sess;tcp;http;dns;ssdp;ntp
0.968741901,0.970123023,0.972232218,0.967616144,sess;tcp;http;dns;classicstun;ntp
0.957721547,0.961775044,0.963860449,0.956064648,sess;tcp;http;mdns;quic;ssl
0.921877503,0.92486819,0.921623003,0.922780792,sess;tcp;http;mdns;quic;bootp
0.949534543,0.951669596,0.949896301,0.949264027,sess;tcp;http;mdns;quic;ssdp
0.936869973,0.939806678,0.94071811,0.935885413,sess;tcp;http;mdns;quic;classicstun
0.925211219,0.931898067,0.925811765,0.925822766,sess;tcp;http;mdns;quic;ntp
0.96421962,0.967926186,0.970322431,0.962691851,sess;tcp;http;mdns;ssl;bootp
0.961389518,0.96397188,0.96688329,0.959730107,sess;tcp;http;mdns;ssl;ssdp
0.968202788,0.968804921,0.972634918,0.966661418,sess;tcp;http;mdns;ssl;classicstun
0.956923899,0.960456942,0.964380843,0.954643876,sess;tcp;http;mdns;ssl;ntp
0.952435544,0.957381371,0.954644114,0.951687044,sess;tcp;http;mdns;bootp;ssdp
0.938547108,0.945957821,0.943070098,0.936917267,sess;tcp;http;mdns;bootp;classicstun
0.918168407,0.921353251,0.920475458,0.917838464,sess;tcp;http;mdns;bootp;ntp
0.961350915,0.963532513,0.97000096,0.960030538,sess;tcp;http;mdns;ssdp;classicstun
0.9529688,0.955623902,0.953121522,0.953293243,sess;tcp;http;mdns;ssdp;ntp
0.933994991,0.938927944,0.936169546,0.934189281,sess;tcp;http;mdns;classicstun;ntp
0.965160719,0.967486819,0.969422614,0.963492066,sess;tcp;http;quic;ssl;bootp
0.964193014,0.967486819,0.97092846,0.96273492,sess;tcp;http;quic;ssl;ssdp
0.967000912,0.968804921,0.975316523,0.964844226,sess;tcp;http;quic;ssl;classicstun
0.967981804,0.97056239,0.972198211,0.966006403,sess;tcp;http;quic;ssl;ntp
0.957946148,0.95913884,0.95963328,0.956900912,sess;tcp;http;quic;bootp;ssdp
0.939982225,0.943321617,0.943303185,0.939075005,sess;tcp;http;quic;bootp;classicstun
0.910286346,0.915202109,0.911722669,0.909204654,sess;tcp;http;quic;bootp;ntp
0.962202362,0.962214411,0.966891325,0.960781888,sess;tcp;http;quic;ssdp;classicstun
0.949299644,0.948594025,0.949357754,0.949446819,sess;tcp;http;quic;ssdp;ntp
0.938244892,0.942442882,0.944412936,0.936137172,sess;tcp;http;quic;classicstun;ntp
0.965025949,0.967926186,0.969859223,0.963476262,sess;tcp;http;ssl;bootp;ssdp
0.968443061,0.969683656,0.975005107,0.966806331,sess;tcp;http;ssl;bootp;classicstun
0.953590517,0.959578207,0.959573516,0.952172237,sess;tcp;http;ssl;bootp;ntp
0.965888944,0.968804921,0.97071446,0.963863787,sess;tcp;http;ssl;ssdp;classicstun
0.94906453,0.951230228,0.960979979,0.948853299,sess;tcp;http;ssl;ssdp;ntp
0.96057991,0.961335677,0.967301684,0.957654591,sess;tcp;http;ssl;classicstun;ntp
0.964697394,0.967926186,0.971381051,0.962413129,sess;tcp;http;bootp;ssdp;classicstun
0.955258423,0.958260105,0.955975338,0.954970385,sess;tcp;http;bootp;ssdp;ntp
0.936027835,0.937609842,0.941527925,0.93414168,sess;tcp;http;bootp;classicstun;ntp
0.962076076,0.96572935,0.96724136,0.959837731,sess;tcp;http;ssdp;classicstun;ntp
0.968087303,0.970123023,0.969506824,0.967324307,sess;tcp;mqtt;dns;mdns;quic
0.96987294,0.971441125,0.971668683,0.968926694,sess;tcp;mqtt;dns;mdns;ssl
0.963955048,0.965289982,0.965740466,0.963370686,sess;tcp;mqtt;dns;mdns;bootp
0.966927495,0.967486819,0.96814354,0.966192875,sess;tcp;mqtt;dns;mdns;ssdp
0.969845241,0.972319859,0.973789072,0.968196688,sess;tcp;mqtt;dns;mdns;classicstun
0.963791185,0.963532513,0.965538967,0.962574113,sess;tcp;mqtt;dns;mdns;ntp
0.970013463,0.973198594,0.972543345,0.968920867,sess;tcp;mqtt;dns;quic;ssl
0.964830404,0.967047452,0.966496521,0.963955575,sess;tcp;mqtt;dns;quic;bootp
0.969899699,0.969244288,0.971306079,0.969129085,sess;tcp;mqtt;dns;quic;ssdp
0.965476203,0.968804921,0.970916108,0.963480748,sess;tcp;mqtt;dns;quic;classicstun
0.961618317,0.964850615,0.964791318,0.961135482,sess;tcp;mqtt;dns;quic;ntp
0.973214579,0.974077329,0.977727604,0.971256877,sess;tcp;mqtt;dns;ssl;bootp
0.973654376,0.974516696,0.973741718,0.973578029,sess;tcp;mqtt;dns;ssl;ssdp
0.970071351,0.972759227,0.973918485,0.969282094,sess;tcp;mqtt;dns;ssl;classicstun
0.972480408,0.974956063,0.9769139,0.970230105,sess;tcp;mqtt;dns;ssl;ntp
0.968671711,0.971441125,0.97001181,0.967821275,sess;tcp;mqtt;dns;bootp;ssdp
0.97068797,0.973198594,0.977474933,0.96802958,sess;tcp;mqtt;dns;bootp;classicstun
0.966302225,0.967926186,0.967615296,0.965144698,sess;tcp;mqtt;dns;bootp;ntp
0.972438808,0.974077329,0.975308393,0.971020445,sess;tcp;mqtt;dns;ssdp;classicstun
0.968448721,0.969244288,0.969002136,0.968104486,sess;tcp;mqtt;dns;ssdp;ntp
0.96923787,0.97056239,0.974894154,0.968190806,sess;tcp;mqtt;dns;classicstun;ntp
0.953859225,0.960456942,0.96148624,0.953004826,sess;tcp;mqtt;mdns;quic;ssl
0.921818319,0.924428822,0.922563381,0.921692554,sess;tcp;mqtt;mdns;quic;bootp
0.952689485,0.955623902,0.953096514,0.952497558,sess;tcp;mqtt;mdns;quic;ssdp
0.939554025,0.943321617,0.941771044,0.939418824,sess;tcp;mqtt;mdns;quic;classicstun
0.916903661,0.919595782,0.918247543,0.916907311,sess;tcp;mqtt;mdns;quic;ntp
0.960021408,0.964850615,0.965494826,0.957951905,sess;tcp;mqtt;mdns;ssl;bootp
0.962210106,0.967047452,0.972557221,0.959653953,sess;tcp;mqtt;mdns;ssl;ssdp
0.965245914,0.968365554,0.971823271,0.962659768,sess;tcp;mqtt;mdns;ssl;classicstun
0.953057964,0.9543058,0.9607421,0.951977955,sess;tcp;mqtt;mdns;ssl;ntp
0.949369613,0.95254833,0.951918039,0.948407465,sess;tcp;mqtt;mdns;bootp;ssdp
0.94068609,0.944639719,0.946872927,0.939031296,sess;tcp;mqtt;mdns;bootp;classicstun
0.919726668,0.921792619,0.920980202,0.91999863,sess;tcp;mqtt;mdns;bootp;ntp
0.968626051,0.969244288,0.97371299,0.966940948,sess;tcp;mqtt;mdns;ssdp;classicstun
0.950430334,0.952987698,0.952656345,0.949801307,sess;tcp;mqtt;mdns;ssdp;ntp
0.940537333,0.94288225,0.945566142,0.938883067,sess;tcp;mqtt;mdns;classicstun;ntp
0.962977257,0.964850615,0.966924367,0.961383846,sess;tcp;mqtt;quic;ssl;bootp
0.954897104,0.95913884,0.962470722,0.953294675,sess;tcp;mqtt;quic;ssl;ssdp
0.965027133,0.967926186,0.969984696,0.962859872,sess;tcp;mqtt;quic;ssl;classicstun
0.958153379,0.962214411,0.964473649,0.955426193,sess;tcp;mqtt;quic;ssl;ntp
0.951015935,0.952108963,0.953779043,0.949470557,sess;tcp;mqtt;quic;bootp;ssdp
0.934992567,0.938049209,0.938631818,0.934343899,sess;tcp;mqtt;quic;bootp;classicstun
0.916508588,0.920035149,0.915114786,0.918328958,sess;tcp;mqtt;quic;bootp;ntp
0.950825997,0.956502636,0.95852601,0.949372586,sess;tcp;mqtt;quic;ssdp;classicstun
0.95905752,0.962214411,0.961906124,0.957539671,sess;tcp;mqtt;quic;ssdp;ntp
0.939619297,0.94288225,0.94315598,0.939233742,sess;tcp;mqtt;quic;classicstun;ntp
0.959847721,0.963532513,0.962180259,0.958745169,sess;tcp;mqtt;ssl;bootp;ssdp
0.962385687,0.96572935,0.970407397,0.960727535,sess;tcp;mqtt;ssl;bootp;classicstun
0.964551778,0.966608084,0.967797525,0.963032917,sess;tcp;mqtt;ssl;bootp;ntp
0.97178561,0.974956063,0.975447341,0.9699959,sess;tcp;mqtt;ssl;ssdp;classicstun
0.959161622,0.963093146,0.964734125,0.956878529,sess;tcp;mqtt;ssl;ssdp;ntp
0.966742859,0.968365554,0.970591646,0.964670091,sess;tcp;mqtt;ssl;classicstun;ntp
0.968774592,0.970123023,0.974335838,0.966493836,sess;tcp;mqtt;bootp;ssdp;classicstun
0.9555223,0.9543058,0.958851209,0.954561969,sess;tcp;mqtt;bootp;ssdp;ntp
0.940569846,0.944639719,0.946958764,0.938352525,sess;tcp;mqtt;bootp;classicstun;ntp
0.970650756,0.973637961,0.97632111,0.968109873,sess;tcp;mqtt;ssdp;classicstun;ntp
0.970931038,0.972759227,0.973566348,0.969700479,sess;tcp;dns;mdns;quic;ssl
0.965674557,0.96397188,0.965680584,0.96583996,sess;tcp;dns;mdns;quic;bootp
0.97160819,0.972759227,0.972956187,0.970752028,sess;tcp;dns;mdns;quic;ssdp
0.966586008,0.967926186,0.970823671,0.965327821,sess;tcp;dns;mdns;quic;classicstun
0.966320429,0.968365554,0.96767968,0.965467496,sess;tcp;dns;mdns;quic;ntp
0.971921038,0.974516696,0.976853328,0.969677156,sess;tcp;dns;mdns;ssl;bootp
0.97244403,0.973198594,0.977311582,0.970957551,sess;tcp;dns;mdns;ssl;ssdp
0.97404444,0.975834798,0.977455636,0.972630424,sess;tcp;dns;mdns;ssl;classicstun
0.969537661,0.972319859,0.974593026,0.968293974,sess;tcp;dns;mdns;ssl;ntp
0.973404289,0.971880492,0.975808664,0.972348131,sess;tcp;dns;mdns;bootp;ssdp
0.970015801,0.971441125,0.974571471,0.968876133,sess;tcp;dns;mdns;bootp;classicstun
0.966329786,0.968365554,0.968895264,0.964908645,sess;tcp;dns;mdns;bootp;ntp
0.965826291,0.966608084,0.97308506,0.964751825,sess;tcp;dns;mdns;ssdp;classicstun
0.970834376,0.972319859,0.972395153,0.970285352,sess;tcp;dns;mdns;ssdp;ntp
0.966830291,0.97056239,0.971703984,0.965107432,sess;tcp;dns;mdns;classicstun;ntp
0.970172575,0.972759227,0.974776229,0.968573117,sess;tcp;dns;quic;ssl;bootp
0.974293714,0.974956063,0.97744706,0.972900522,sess;tcp;dns;quic;ssl;ssdp
0.971817846,0.971880492,0.976698433,0.969328639,sess;tcp;dns;quic;ssl;classicstun
0.96313396,0.964850615,0.966551704,0.962039107,sess;tcp;dns;quic;ssl;ntp
0.971134895,0.97056239,0.973436283,0.96975655,sess;tcp;dns;quic;bootp;ssdp
0.971704375,0.974956063,0.974307611,0.970845954,sess;tcp;dns;quic;bootp;classicstun
0.958954692,0.958699473,0.959798378,0.95894206,sess;tcp;dns;quic;bootp;ntp
0.971188525,0.971880492,0.977700762,0.968946376,sess;tcp;dns;quic;ssdp;classicstun
0.969929218,0.973198594,0.971727255,0.968775416,sess;tcp;dns;quic;ssdp;ntp
0.964304544,0.966608084,0.969289172,0.962607839,sess;tcp;dns;quic;classicstun;ntp
0.97355279,0.974077329,0.975698643,0.972349644,sess;tcp;dns;ssl;bootp;ssdp
0.970999713,0.971441125,0.973383609,0.969902046,sess;tcp;dns;ssl;bootp;classicstun
0.974920141,0.9771529,0.979748635,0.972781129,sess;tcp;dns;ssl;bootp;ntp
0.970963604,0.971880492,0.975923524,0.969462633,sess;tcp;dns;ssl;ssdp;classicstun
0.971916034,0.972319859,0.976743916,0.970099918,sess;tcp;dns;ssl;ssdp;ntp
0.968974735,0.967486819,0.972924527,0.967415671,sess;tcp;dns;ssl;classicstun;ntp
0.970415374,0.973637961,0.973109833,0.96942017,sess;tcp;dns;bootp;ssdp;classicstun
0.972540577,0.972759227,0.972793708,0.97238099,sess;tcp;dns;bootp;ssdp;ntp
0.972568279,0.974516696,0.974100134,0.972122604,sess;tcp;dns;bootp;classicstun;ntp
0.973102936,0.975395431,0.977179075,0.971415178,sess;tcp;dns;ssdp;classicstun;ntp
0.960852626,0.963093146,0.967800667,0.960168177,sess;tcp;mdns;quic;ssl;bootp
0.958995234,0.963093146,0.964056629,0.957800136,sess;tcp;mdns;quic;ssl;ssdp
0.971375628,0.972759227,0.976880239,0.968819933,sess;tcp;mdns;quic;ssl;classicstun
0.957834982,0.963093146,0.959312591,0.957333023,sess;tcp;mdns;quic;ssl;ntp
0.944358125,0.950351494,0.950148255,0.943632745,sess;tcp;mdns;quic;bootp;ssdp
0.941802293,0.944200351,0.945916521,0.94044372,sess;tcp;mdns;quic;bootp;classicstun
0.920123399,0.924428822,0.92126839,0.920035109,sess;tcp;mdns;quic;bootp;ntp
0.969506598,0.971441125,0.973306009,0.967855631,sess;tcp;mdns;quic;ssdp;classicstun
0.950446096,0.954745167,0.952165475,0.950174879,sess;tcp;mdns;quic;ssdp;ntp
0.940356863,0.945079086,0.944327749,0.939535171,sess;tcp;mdns;quic;classicstun;ntp
0.958139599,0.964850615,0.962332068,0.956646235,sess;tcp;mdns;ssl;bootp;ssdp
0.972155622,0.972759227,0.979981451,0.970651203,sess;tcp;mdns;ssl;bootp;classicstun
0.964525285,0.967047452,0.968317333,0.962860935,sess;tcp;mdns;ssl;bootp;ntp
0.969978308,0.971001757,0.975956306,0.967842269,sess;tcp;mdns;ssl;ssdp;classicstun
0.954203534,0.960017575,0.962708395,0.95244093,sess;tcp;mdns;ssl;ssdp;ntp
0.965360627,0.967486819,0.973197584,0.963745787,sess;tcp;mdns;ssl;classicstun;ntp
0.97010681,0.973198594,0.972480971,0.968742053,sess;tcp;mdns;bootp;ssdp;classicstun
0.954459703,0.956502636,0.954632179,0.954485885,sess;tcp;mdns;bootp;ssdp;ntp
0.933930048,0.940246046,0.939430906,0.933831554,sess;tcp;mdns;bootp;classicstun;ntp
0.965172918,0.966608084,0.967921684,0.963810601,sess;tcp;mdns;ssdp;classicstun;ntp
0.962732424,0.96397188,0.968781943,0.961386544,sess;tcp;quic;ssl;bootp;ssdp
0.97524996,0.976713533,0.978419641,0.973550328,sess;tcp;quic;ssl;bootp;classicstun
0.960464878,0.964850615,0.968517576,0.959473995,sess;tcp;quic;ssl;bootp;ntp
0.973605913,0.974077329,0.978712198,0.971918985,sess;tcp;quic;ssl;ssdp;classicstun
0.957813313,0.95913884,0.961315735,0.957547483,sess;tcp;quic;ssl;ssdp;ntp
0.973529513,0.974956063,0.976830793,0.972050206,sess;tcp;quic;ssl;classicstun;ntp
0.966743245,0.971001757,0.970126403,0.965094781,sess;tcp;quic;bootp;ssdp;classicstun
0.948401335,0.949912127,0.952422628,0.946850207,sess;tcp;quic;bootp;ssdp;ntp
0.930806347,0.933655536,0.932591733,0.931164376,sess;tcp;quic;bootp;classicstun;ntp
0.967195466,0.968365554,0.971777477,0.965270371,sess;tcp;quic;ssdp;classicstun;ntp
0.968650276,0.972759227,0.977941647,0.965830883,sess;tcp;ssl;bootp;ssdp;classicstun
0.966280972,0.971441125,0.973697651,0.964307876,sess;tcp;ssl;bootp;ssdp;ntp
0.970689374,0.973637961,0.975752229,0.968543272,sess;tcp;ssl;bootp;classicstun;ntp
0.968497928,0.968804921,0.972921552,0.966882748,sess;tcp;ssl;ssdp;classicstun;ntp
0.965363503,0.968365554,0.968980684,0.963001771,sess;tcp;bootp;ssdp;classicstun;ntp
0.956851957,0.95913884,0.956866731,0.956952582,sess;http;mqtt;dns;mdns;quic
0.972050115,0.973637961,0.974923287,0.970770066,sess;http;mqtt;dns;mdns;ssl
0.959627205,0.95913884,0.96143603,0.958476287,sess;http;mqtt;dns;mdns;bootp
0.970904181,0.971441125,0.972067638,0.970153793,sess;http;mqtt;dns;mdns;ssdp
0.967642671,0.968365554,0.971193738,0.966244175,sess;http;mqtt;dns;mdns;classicstun
0.961793201,0.962653779,0.962889058,0.961038571,sess;http;mqtt;dns;mdns;ntp
0.970561164,0.971001757,0.974528897,0.969837426,sess;http;mqtt;dns;quic;ssl
0.971882288,0.972759227,0.973165903,0.971190896,sess;http;mqtt;dns;quic;bootp
0.974189781,0.975395431,0.975359025,0.97358058,sess;http;mqtt;dns;quic;ssdp
0.965470597,0.967047452,0.969119865,0.964371652,sess;http;mqtt;dns;quic;classicstun
0.96617328,0.966608084,0.966454218,0.965944206,sess;http;mqtt;dns;quic;ntp
0.965361538,0.966608084,0.971853582,0.963931603,sess;http;mqtt;dns;ssl;bootp
0.966607348,0.967047452,0.970123206,0.965886953,sess;http;mqtt;dns;ssl;ssdp
0.965928827,0.967926186,0.973816655,0.964561244,sess;http;mqtt;dns;ssl;classicstun
0.969983921,0.969244288,0.973759187,0.968205658,sess;http;mqtt;dns;ssl;ntp
0.974248981,0.974516696,0.975925957,0.97317882,sess;http;mqtt;dns;bootp;ssdp
0.96222315,0.965289982,0.968004627,0.960138989,sess;http;mqtt;dns;bootp;classicstun
0.962730081,0.964411248,0.964531114,0.961718669,sess;http;mqtt;dns;bootp;ntp
0.966491456,0.966168717,0.970424498,0.964990744,sess;http;mqtt;dns;ssdp;classicstun
0.965673185,0.965289982,0.965815029,0.965638847,sess;http;mqtt;dns;ssdp;ntp
0.97115921,0.971001757,0.975528765,0.970410104,sess;http;mqtt;dns;classicstun;ntp
0.965423016,0.967926186,0.967547549,0.964206453,sess;http;mqtt;mdns;quic;ssl
0.895329254,0.902460457,0.898592788,0.89438099,sess;http;mqtt;mdns;quic;bootp
0.941888721,0.943760984,0.943013631,0.941239936,sess;http;mqtt;mdns;quic;ssdp
0.919928966,0.922671353,0.925202013,0.918027327,sess;http;mqtt;mdns;quic;classicstun
0.90252087,0.909490334,0.905176603,0.901158784,sess;http;mqtt;mdns;quic;ntp
0.964866325,0.967486819,0.970072014,0.963028,sess;http;mqtt;mdns;ssl;bootp
0.95578948,0.962653779,0.964175153,0.954746772,sess;http;mqtt;mdns;ssl;ssdp
